################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: ALFALFA
# Haynes et al. 2018
################################################################################
# Telescope:   Arecibo
# Beam Size FWHM [arcminutes]: 3.5 
# Object (MaNGA plate-ifu format): 8144-3704
# RA Dec (J2000): 07 40 39.2  +27 36 40
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 13766.5
# Integration time [seconds]: 48
# Date(s) of observations (UT): N/A
####################################################################################
# ASCII Table
# Generated by David V. Stark  Fri Jul 17 10:36:35 2020
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
# Note that pre-baseline subtracted flux is not available for ALFALFA data (replaced
# by -9999
####################################################################################
# vHI,fHI,fBHI
       17912.431  -0.00815476   -9999
       17906.644  -0.00344899   -9999
       17900.857  -0.00279725   -9999
       17895.071  -0.00371607   -9999
       17889.285  -0.00304708   -9999
       17883.499  -0.00251826   -9999
       17877.713 -0.000627746   -9999
       17871.927  0.000617303   -9999
       17866.142  -0.00135794   -9999
       17860.356  -0.00279253   -9999
       17854.571  -0.00284080   -9999
       17848.787 -0.000163814   -9999
       17843.002  0.000959282   -9999
       17837.218  0.000417909   -9999
       17831.433 -0.000816304   -9999
       17825.649  -0.00204123   -9999
       17819.866  -0.00355813   -9999
       17814.082  -0.00374312   -9999
       17808.299  -0.00587957   -9999
       17802.516  -0.00539872   -9999
       17796.733  -0.00338126   -9999
       17790.950  -0.00564518   -9999
       17785.168  -0.00682522   -9999
       17779.385  -0.00371323   -9999
       17773.603  -0.00258260   -9999
       17767.821 -0.000430057   -9999
       17762.040  0.000913575   -9999
       17756.258   0.00446871   -9999
       17750.477   0.00217680   -9999
       17744.696  -0.00531228   -9999
       17738.915  -0.00625342   -9999
       17733.135 -0.000397797   -9999
       17727.354 -0.000144254   -9999
       17721.574 -0.000537118   -9999
       17715.794   0.00534412   -9999
       17710.014   0.00651309   -9999
       17704.235  0.000507102   -9999
       17698.456  -0.00170625   -9999
       17692.676  0.000278638   -9999
       17686.898   0.00136917   -9999
       17681.119  0.000189209   -9999
       17675.340  -0.00130170   -9999
       17669.562 -0.000330719   -9999
       17663.784 -0.000270310   -9999
       17658.006 -1.58974e-05   -9999
       17652.229   0.00259013   -9999
       17646.451  0.000427481   -9999
       17640.674  -0.00332014   -9999
       17634.897  -0.00565944   -9999
       17629.120  -0.00233792   -9999
       17623.343  0.000925748   -9999
       17617.567  -0.00144853   -9999
       17611.791  -0.00428555   -9999
       17606.015  -0.00381978   -9999
       17600.239  -0.00318629   -9999
       17594.464  0.000407705   -9999
       17588.688 -2.66285e-05   -9999
       17582.913 -0.000869956   -9999
       17577.138   0.00190064   -9999
       17571.364   0.00821740   -9999
       17565.589   0.00965727   -9999
       17559.815   0.00622586   -9999
       17554.041   0.00210242   -9999
       17548.267 -0.000124782   -9999
       17542.493  -0.00223506   -9999
       17536.720   0.00204675   -9999
       17530.947   0.00457183   -9999
       17525.174   0.00413743   -9999
       17519.401   0.00322096   -9999
       17513.628 -0.000245115   -9999
       17507.856  -0.00317671   -9999
       17502.084 -0.000627262   -9999
       17496.312  0.000210118   -9999
       17490.540   0.00125353   -9999
       17484.768   0.00153073   -9999
       17478.997   0.00104435   -9999
       17473.226 -0.000973746   -9999
       17467.455 -0.000929511   -9999
       17461.684  -0.00225951   -9999
       17455.914  -0.00209285   -9999
       17450.143  -0.00343193   -9999
       17444.373  -0.00309824   -9999
       17438.603  0.000155728   -9999
       17432.834 -0.000340760   -9999
       17427.064  -0.00566037   -9999
       17421.295  -0.00407477   -9999
       17415.526 -0.000204163   -9999
       17409.757  0.000395500   -9999
       17403.989 -0.000970165   -9999
       17398.220   0.00109925   -9999
       17392.452   0.00206370   -9999
       17386.684   0.00354181   -9999
       17380.916   0.00361403   -9999
       17375.149   0.00110041   -9999
       17369.381  -0.00362236   -9999
       17363.614  -0.00378032   -9999
       17357.847  -0.00299721   -9999
       17352.080  -0.00216457   -9999
       17346.314  0.000798602   -9999
       17340.548   0.00357041   -9999
       17334.782   0.00160745   -9999
       17329.016   0.00302764   -9999
       17323.250   0.00353366   -9999
       17317.485 -0.000973351   -9999
       17311.719  -0.00410904   -9999
       17305.954   0.00121170   -9999
       17300.189   0.00386182   -9999
       17294.425   0.00262442   -9999
       17288.660   0.00126988   -9999
       17282.896  0.000957388   -9999
       17277.132  -0.00138041   -9999
       17271.368  -0.00132245   -9999
       17265.605  0.000742495   -9999
       17259.841   0.00160789   -9999
       17254.078   0.00157147   -9999
       17248.315   0.00370291   -9999
       17242.552   0.00167209   -9999
       17236.790 -0.000541600   -9999
       17231.028  -0.00340395   -9999
       17225.266  -0.00298552   -9999
       17219.504   0.00125848   -9999
       17213.742   0.00470771   -9999
       17207.980   0.00512301   -9999
       17202.219   0.00478824   -9999
       17196.458   0.00314068   -9999
       17190.697   0.00198463   -9999
       17184.937 -0.000100763   -9999
       17179.176 -0.000572436   -9999
       17173.416  0.000525883   -9999
       17167.656   0.00207421   -9999
       17161.896  -0.00109968   -9999
       17156.136  -0.00210929   -9999
       17150.377  -0.00160281   -9999
       17144.618  0.000128343   -9999
       17138.859   0.00202063   -9999
       17133.100   0.00315798   -9999
       17127.342  0.000236603   -9999
       17121.583  -0.00394006   -9999
       17115.825  -0.00470887   -9999
       17110.067  -0.00123026   -9999
       17104.309  -0.00156636   -9999
       17098.552  0.000301777   -9999
       17092.795 -0.000211169   -9999
       17087.038  0.000517635   -9999
       17081.281   0.00590754   -9999
       17075.524   0.00990580   -9999
       17069.768   0.00590407   -9999
       17064.011 -9.70331e-05   -9999
       17058.255  -0.00134627   -9999
       17052.499   0.00344325   -9999
       17046.744   0.00248198   -9999
       17040.988   0.00200684   -9999
       17035.233   0.00420198   -9999
       17029.478   0.00498865   -9999
       17023.723  -0.00100753   -9999
       17017.969  -0.00191362   -9999
       17012.214   0.00168853   -9999
       17006.460   0.00264241   -9999
       17000.706  -0.00126183   -9999
       16994.953 -0.000523914   -9999
       16989.199   0.00226536   -9999
       16983.446   0.00440085   -9999
       16977.693   0.00185661   -9999
       16971.940   0.00188163   -9999
       16966.187   0.00512603   -9999
       16960.434   0.00461585   -9999
       16954.682   0.00153398   -9999
       16948.930   0.00243163   -9999
       16943.178   0.00703270   -9999
       16937.427    0.0125736   -9999
       16931.675   0.00616425   -9999
       16925.924  -0.00160403   -9999
       16920.173  -0.00235305   -9999
       16914.422   0.00297237   -9999
       16908.671   0.00616184   -9999
       16902.921   0.00264133   -9999
       16897.171 -0.000719709   -9999
       16891.421   0.00179313   -9999
       16885.671  -0.00302687   -9999
       16879.922  -0.00244552   -9999
       16874.172   0.00272813   -9999
       16868.423   0.00601374   -9999
       16862.674  -0.00867312   -9999
       16856.925   -0.0127819   -9999
       16851.177  -0.00147880   -9999
       16845.428   0.00614214   -9999
       16839.680  -0.00398339   -9999
       16833.932  -0.00802539   -9999
       16828.185  0.000156693   -9999
       16822.437   0.00227343   -9999
       16816.690  -0.00396412   -9999
       16810.943 -8.61225e-05   -9999
       16805.196   0.00426101   -9999
       16799.449   0.00252645   -9999
       16793.703   0.00141554   -9999
       16787.957   0.00125355   -9999
       16782.211  -0.00423974   -9999
       16776.465  -0.00209102   -9999
       16770.719   0.00159427   -9999
