################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: ALFALFA
# Haynes et al. 2018
################################################################################
# Telescope:   Arecibo
# Beam Size FWHM [arcminutes]: 3.5 
# Object (MaNGA plate-ifu format): 10519-6103
# RA Dec (J2000): 10 16 00.2  +06 15 05
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 13740.8
# Integration time [seconds]: 48
# Date(s) of observations (UT): N/A
####################################################################################
# ASCII Table
# Generated by David V. Stark  Fri Jul 17 10:34:49 2020
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
# Note that pre-baseline subtracted flux is not available for ALFALFA data (replaced
# by -9999
####################################################################################
# vHI,fHI,fBHI
       17900.857  -0.00161226   -9999
       17895.071  3.97567e-05   -9999
       17889.285 -5.34165e-05   -9999
       17883.499   0.00478104   -9999
       17877.713   0.00619889   -9999
       17871.927   0.00350317   -9999
       17866.142  8.05247e-05   -9999
       17860.356  -0.00297845   -9999
       17854.571  -0.00215914   -9999
       17848.787  -0.00207346   -9999
       17843.002  -0.00483842   -9999
       17837.218  -0.00202672   -9999
       17831.433   0.00285136   -9999
       17825.649   0.00423191   -9999
       17819.866  -0.00113149   -9999
       17814.082  -0.00632236   -9999
       17808.299  -0.00544680   -9999
       17802.516  -0.00601776   -9999
       17796.733  -0.00789421   -9999
       17790.950  -0.00566430   -9999
       17785.168  -0.00324106   -9999
       17779.385  -0.00283340   -9999
       17773.603  -0.00128706   -9999
       17767.821  0.000361120   -9999
       17762.040   0.00165766   -9999
       17756.258 -0.000344663   -9999
       17750.477  -0.00264152   -9999
       17744.696  -0.00117444   -9999
       17738.915   0.00340071   -9999
       17733.135    0.0109791   -9999
       17727.354    0.0153273   -9999
       17721.574    0.0111453   -9999
       17715.794   0.00157946   -9999
       17710.014  -0.00355873   -9999
       17704.235  -0.00187642   -9999
       17698.456  -0.00177146   -9999
       17692.676  -0.00271349   -9999
       17686.898  -0.00215660   -9999
       17681.119  -0.00122062   -9999
       17675.340  -0.00113949   -9999
       17669.562   0.00302282   -9999
       17663.784   0.00199516   -9999
       17658.006  -0.00406828   -9999
       17652.229  -0.00551158   -9999
       17646.451 -0.000376714   -9999
       17640.674   0.00338430   -9999
       17634.897   0.00213990   -9999
       17629.120 -0.000844406   -9999
       17623.343 -0.000848750   -9999
       17617.567  0.000196887   -9999
       17611.791 -0.000910309   -9999
       17606.015  -0.00323797   -9999
       17600.239 -0.000928503   -9999
       17594.464  0.000649052   -9999
       17588.688 -0.000875136   -9999
       17582.913  0.000730451   -9999
       17577.138   0.00111348   -9999
       17571.364  -0.00332817   -9999
       17565.589  -0.00406535   -9999
       17559.815   0.00125115   -9999
       17554.041   0.00262504   -9999
       17548.267  -0.00237347   -9999
       17542.493  -0.00224125   -9999
       17536.720  0.000805684   -9999
       17530.947   0.00113232   -9999
       17525.174   0.00394677   -9999
       17519.401   0.00543546   -9999
       17513.628  5.46309e-05   -9999
       17507.856  -0.00302723   -9999
       17502.084  -0.00124099   -9999
       17496.312 -0.000417678   -9999
       17490.540 -0.000652454   -9999
       17484.768   0.00167676   -9999
       17478.997   0.00290568   -9999
       17473.226   0.00314163   -9999
       17467.455   0.00145746   -9999
       17461.684  -0.00489875   -9999
       17455.914  -0.00754166   -9999
       17450.143  -0.00273669   -9999
       17444.373   0.00118353   -9999
       17438.603   0.00105669   -9999
       17432.834 -0.000198037   -9999
       17427.064  -0.00130194   -9999
       17421.295  -0.00323666   -9999
       17415.526  -0.00299446   -9999
       17409.757  -0.00245533   -9999
       17403.989  -0.00125929   -9999
       17398.220 -0.000623816   -9999
       17392.452  -0.00211713   -9999
       17386.684  -0.00175667   -9999
       17380.916   0.00184739   -9999
       17375.149   0.00382888   -9999
